dd-mm-yyyyThh:mm:ss,Longitude [degrees_east] ,Latitude [degrees_north] ,Depth [m] ,DataSet,Datatype,Parameter,Value,Precision,Unit,Species,Matrix,DEPHL,DEPHU,QFLAG,BASIS,Depth Class,Age Class,Length Class,Sex,DayNight,NOINP,Original Value,Original Unit,SampleID,MeasurementID,ICES Position Note,ICES DateTime Note
19/08/1992 00:00,8.53,53.7683,0.02,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,600,,ug/kg,,SED63,0.02,0,;METPT:DFRZ,D,,,,,,,6.00E-07,g/g,7906315_49356_295774,144C198847,,
20/08/1992 00:00,8.4583,55.0325,0.02,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,460,,ug/kg,,SED63,0.02,0,;METPT:DFRZ,D,,,,,,,4.60E-07,g/g,7906085_49444_295841,144C195707,,
01/09/1994 00:00,7.2383,53.6967,0.02,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,670,,ug/kg,,SED63,0.02,0,;METPT:DFRZ,D,,,,,,,6.70E-07,g/g,7906356_49320_295692,144C230614,,
01/09/1994 00:00,7.2383,53.6983,0.02,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,500,,ug/kg,,SED63,0.02,0,;METPT:DFRZ,D,,,,,,,5.00E-07,g/g,7906356_49321_295693,144C230603,,
01/09/1994 00:00,7.2383,53.7033,0.02,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,510,,ug/kg,,SED63,0.02,0,;METPT:DFRZ,D,,,,,,,5.10E-07,g/g,7906356_49322_295694,144C230604,,
01/09/1994 00:00,7.2383,53.705,0.02,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,410,,ug/kg,,SED63,0.02,0,;METPT:DFRZ,D,,,,,,,4.10E-07,g/g,7906356_49344_295695,144C230605,,
07/09/1994 00:00,8.4917,53.5517,0.02,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,670,,ug/kg,,SED63,0.02,0,;METPT:DFRZ,D,,,,,,,6.70E-07,g/g,7906356_49331_295713,144C230607,,
07/09/1994 00:00,8.4933,53.5533,0.02,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,660,,ug/kg,,SED63,0.02,0,;METPT:DFRZ,D,,,,,,,6.60E-07,g/g,7906356_49329_295714,144C230613,,
07/09/1994 00:00,8.495,53.555,0.02,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,320,,ug/kg,,SED63,0.02,0,;METPT:DFRZ,D,,,,,,,3.20E-07,g/g,7906356_49330_295715,144C230609,,
07/09/1994 00:00,8.275,53.6067,0.02,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,310,,ug/kg,,SED63,0.02,0,;METPT:DFRZ,D,,,,,,,3.10E-07,g/g,7906356_49328_295716,144C230611,,
07/09/1994 00:00,8.2733,53.61,0.02,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,510,,ug/kg,,SED63,0.02,0,;METPT:DFRZ,D,,,,,,,5.10E-07,g/g,7906356_49327_295718,144C230610,,
08/09/1994 00:00,8.5317,53.7667,0.02,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,260,,ug/kg,,SED63,0.02,0,;METPT:DFRZ,D,,,,,,,2.60E-07,g/g,7906356_49325_295719,144C230606,,
08/09/1994 00:00,8.5283,53.7683,0.02,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,650,,ug/kg,,SED63,0.02,0,;METPT:DFRZ,D,,,,,,,6.50E-07,g/g,7906356_49323_295720,144C230608,,
08/09/1994 00:00,8.53,53.7683,0.02,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,640,,ug/kg,,SED63,0.02,0,;METPT:DFRZ,D,,,,,,,6.40E-07,g/g,7906356_49324_295721,144C230612,,
21/02/2000 00:00,-3.5433,56.025,0.02,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,186,,ug/kg,,SED63,0.02,0,<;METPT:,D,,,,,,,186,ug/kg,7906583_62471_313128,144C275753,,
21/02/2000 00:00,-3.5433,56.025,0.02,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,186,,ug/kg,,SED63,0.02,0,<;METPT:,D,,,,,,,186,ug/kg,7906583_62471_313129,144C275754,,
21/02/2000 00:00,-3.5433,56.025,0.02,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,186,,ug/kg,,SED63,0.02,0,<;METPT:,D,,,,,,,186,ug/kg,7906583_62471_313130,144C275755,,
21/02/2000 00:00,-3.5433,56.025,0.02,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,186,,ug/kg,,SED63,0.02,0,<;METPT:,D,,,,,,,186,ug/kg,7906583_62471_313131,144C275756,,
21/02/2000 00:00,-3.5433,56.025,0.02,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,186,,ug/kg,,SED63,0.02,0,<;METPT:,D,,,,,,,186,ug/kg,7906583_62471_313132,144C272038,,
21/02/2000 00:00,-2.9231,56.0966,0.02,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,186,,ug/kg,,SED63,0.02,0,<;METPT:,D,,,,,,,186,ug/kg,7906583_62472_313140,144C276405,,
21/02/2000 00:00,-2.9231,56.0966,0.02,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,186,,ug/kg,,SED63,0.02,0,<;METPT:,D,,,,,,,186,ug/kg,7906583_62472_313141,144C276406,,
21/02/2000 00:00,-2.9231,56.0966,0.02,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,186,,ug/kg,,SED63,0.02,0,<;METPT:,D,,,,,,,186,ug/kg,7906583_62472_313142,144C276407,,
21/02/2000 00:00,-2.9231,56.0966,0.02,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,186,,ug/kg,,SED63,0.02,0,<;METPT:,D,,,,,,,186,ug/kg,7906583_62472_313138,144C275778,,
21/02/2000 00:00,-2.9231,56.0966,0.02,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,186,,ug/kg,,SED63,0.02,0,<;METPT:,D,,,,,,,186,ug/kg,7906583_62472_313139,144C275779,,
23/02/2000 00:00,-5.6333,53.7833,0.01,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1400,,ug/kg,,SED63,0.01,0,<;METPT:,D,,,,,,,1400,ug/kg,7906583_62478_313152,144C276409,,
23/02/2000 00:00,-5.6333,53.7833,0.01,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1400,,ug/kg,,SED63,0.01,0,<;METPT:,D,,,,,,,1400,ug/kg,7906583_62478_313151,144C276410,,
23/02/2000 00:00,-5.6333,53.7833,0.01,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1400,,ug/kg,,SED63,0.01,0,<;METPT:,D,,,,,,,1400,ug/kg,7906583_62478_313150,144C276411,,
23/02/2000 00:00,-5.6333,53.7833,0.01,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1400,,ug/kg,,SED63,0.01,0,<;METPT:,D,,,,,,,1400,ug/kg,7906583_62478_313149,144C276412,,
23/02/2000 00:00,-5.6333,53.7833,0.01,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1400,,ug/kg,,SED63,0.01,0,<;METPT:,D,,,,,,,1400,ug/kg,7906583_62478_313148,144C276413,,
23/02/2000 00:00,-5.5,53.95,0.01,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1400,,ug/kg,,SED63,0.01,0,<;METPT:,D,,,,,,,1400,ug/kg,7906583_62479_313154,144C276424,,
23/02/2000 00:00,-5.5,53.95,0.01,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1400,,ug/kg,,SED63,0.01,0,<;METPT:,D,,,,,,,1400,ug/kg,7906583_62479_313153,144C276408,,
23/02/2000 00:00,-5.5,53.95,0.01,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1400,,ug/kg,,SED63,0.01,0,<;METPT:,D,,,,,,,1400,ug/kg,7906583_62479_313157,144C276421,,
23/02/2000 00:00,-5.5,53.95,0.01,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1400,,ug/kg,,SED63,0.01,0,<;METPT:,D,,,,,,,1400,ug/kg,7906583_62479_313156,144C276422,,
23/02/2000 00:00,-5.5,53.95,0.01,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1400,,ug/kg,,SED63,0.01,0,<;METPT:,D,,,,,,,1400,ug/kg,7906583_62479_313155,144C276423,,
23/02/2000 00:00,-5.5,54.0667,0.01,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1400,,ug/kg,,SED63,0.01,0,<;METPT:,D,,,,,,,1400,ug/kg,7906583_62480_313158,144C276425,,
23/02/2000 00:00,-5.5,54.0667,0.01,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1400,,ug/kg,,SED63,0.01,0,<;METPT:,D,,,,,,,1400,ug/kg,7906583_62480_313159,144C276426,,
23/02/2000 00:00,-5.5,54.0667,0.01,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1400,,ug/kg,,SED63,0.01,0,<;METPT:,D,,,,,,,1400,ug/kg,7906583_62480_313161,144C276427,,
23/02/2000 00:00,-5.5,54.0667,0.01,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1400,,ug/kg,,SED63,0.01,0,<;METPT:,D,,,,,,,1400,ug/kg,7906583_62480_313160,144C276428,,
23/02/2000 00:00,-5.5,54.0667,0.01,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1400,,ug/kg,,SED63,0.01,0,<;METPT:,D,,,,,,,1400,ug/kg,7906583_62480_313162,144C276420,,
23/02/2000 00:00,-5.2,54.25,0.01,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1400,,ug/kg,,SED63,0.01,0,<;METPT:,D,,,,,,,1400,ug/kg,7906583_62481_313166,144C276414,,
23/02/2000 00:00,-5.2,54.25,0.01,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1400,,ug/kg,,SED63,0.01,0,<;METPT:,D,,,,,,,1400,ug/kg,7906583_62481_313167,144C276415,,
23/02/2000 00:00,-5.2,54.25,0.01,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1400,,ug/kg,,SED63,0.01,0,<;METPT:,D,,,,,,,1400,ug/kg,7906583_62481_313165,144C276417,,
23/02/2000 00:00,-5.2,54.25,0.01,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1400,,ug/kg,,SED63,0.01,0,<;METPT:,D,,,,,,,1400,ug/kg,7906583_62481_313164,144C276418,,
23/02/2000 00:00,-5.2,54.25,0.01,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1400,,ug/kg,,SED63,0.01,0,<;METPT:,D,,,,,,,1400,ug/kg,7906583_62481_313163,144C276419,,
23/02/2000 00:00,-5.5653,55,0.01,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1400,,ug/kg,,SED63,0.01,0,<;METPT:,D,,,,,,,1400,ug/kg,7906583_62482_313169,144C276404,,
23/02/2000 00:00,-5.5653,55,0.01,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1400,,ug/kg,,SED63,0.01,0,<;METPT:,D,,,,,,,1400,ug/kg,7906583_62482_313168,144C276416,,
29/02/2000 00:00,-4.9317,51.7133,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,230,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,230,ug/kg,7906583_62519_313179,144C276398,,
29/02/2000 00:00,-4.9317,51.7133,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,200,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,200,ug/kg,7906583_62519_313177,144C276400,,
29/02/2000 00:00,-4.9317,51.7133,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,230,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,230,ug/kg,7906583_62519_313178,144C276401,,
29/02/2000 00:00,-4.9317,51.7133,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,230,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,230,ug/kg,7906583_62519_313176,144C276402,,
29/02/2000 00:00,-4.9317,51.7133,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,281,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,281,ug/kg,7906583_62519_313175,144C276403,,
06/03/2000 00:00,-3.2753,53.3367,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,81,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,81,ug/kg,7906583_62475_313182,144C276389,,
06/03/2000 00:00,-3.2753,53.3367,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,81,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,81,ug/kg,7906583_62475_313184,144C276390,,
06/03/2000 00:00,-3.2753,53.3367,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,82,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,82,ug/kg,7906583_62475_313183,144C276391,,
06/03/2000 00:00,-3.2753,53.3367,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,80,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,80,ug/kg,7906583_62475_313181,144C276397,,
06/03/2000 00:00,-3.2753,53.3367,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,76,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,76,ug/kg,7906583_62475_313180,144C276399,,
06/03/2000 00:00,-3.0094,53.4096,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,670,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,670,ug/kg,7906583_62473_313186,144C276392,,
06/03/2000 00:00,-3.0094,53.4096,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,470,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,470,ug/kg,7906583_62473_313185,144C276393,,
06/03/2000 00:00,-3.0094,53.4096,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,800,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,800,ug/kg,7906583_62473_313187,144C276394,,
06/03/2000 00:00,-3.0094,53.4096,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,670,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,670,ug/kg,7906583_62473_313188,144C276395,,
06/03/2000 00:00,-3.0094,53.4096,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,540,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,540,ug/kg,7906583_62473_313189,144C276396,,
13/03/2000 00:00,2.7117,51.185,0.1,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,140,,ug/kg,,SED63,0.1,0,D;METPT:DOVN,D,,,,,,,1.40E-07,g/g,7905768_45723_291854,144C140922,,
13/03/2000 00:00,4.3917,51.2188,0.1,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4620,,ug/kg,,SED63,0.1,0,;METPT:DOVN,D,,,,,,,4.62E-06,g/g,7905768_45732_291855,144C140921,,
13/03/2000 00:00,4.3,51.2667,0.1,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4490,,ug/kg,,SED63,0.1,0,;METPT:DOVN,D,,,,,,,4.49E-06,g/g,7905768_45731_291856,144C140920,,
13/03/2000 00:00,3.05,51.325,0.1,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,390,,ug/kg,,SED63,0.1,0,D;METPT:DOVN,D,,,,,,,3.90E-07,g/g,7905768_45724_291857,144C140919,,
13/03/2000 00:00,3.825,51.345,0.1,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,430,,ug/kg,,SED63,0.1,0,D;METPT:DOVN,D,,,,,,,4.30E-07,g/g,7905768_45729_291858,144C140916,,
13/03/2000 00:00,4.0783,51.37,0.1,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,420,,ug/kg,,SED63,0.1,0,D;METPT:DOVN,D,,,,,,,4.20E-07,g/g,7905768_45730_291859,144C140915,,
13/03/2000 00:00,3.22,51.3767,0.1,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,290,,ug/kg,,SED63,0.1,0,D;METPT:DOVN,D,,,,,,,2.90E-07,g/g,7905768_45728_291860,144C140914,,
13/03/2000 00:00,3.4,51.4167,0.1,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,300,,ug/kg,,SED63,0.1,0,D;METPT:DOVN,D,,,,,,,3.00E-07,g/g,7905768_45725_291861,144C140913,,
13/03/2000 00:00,3.38,51.4228,0.1,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,110,,ug/kg,,SED63,0.1,0,D;METPT:DOVN,D,,,,,,,1.10E-07,g/g,7905768_45738_291862,144C140912,,
13/03/2000 00:00,3.2967,51.4317,0.1,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,420,,ug/kg,,SED63,0.1,0,D;METPT:DOVN,D,,,,,,,4.20E-07,g/g,7905768_45736_291863,144C140911,,
13/03/2000 00:00,3.2667,51.4333,0.1,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,200,,ug/kg,,SED63,0.1,0,D;METPT:DOVN,D,,,,,,,2.00E-07,g/g,7905768_45735_291864,144C140918,,
13/03/2000 00:00,3.365,51.435,0.1,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,430,,ug/kg,,SED63,0.1,0,D;METPT:DOVN,D,,,,,,,4.30E-07,g/g,7905768_45737_291865,144C140917,,
13/03/2000 00:00,3.1387,51.4408,0.1,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,260,,ug/kg,,SED63,0.1,0,D;METPT:DOVN,D,,,,,,,2.60E-07,g/g,7905768_45733_291866,144C140928,,
13/03/2000 00:00,3.058,51.4712,0.1,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,290,,ug/kg,,SED63,0.1,0,D;METPT:DOVN,D,,,,,,,2.90E-07,g/g,7905768_45734_291867,144C140927,,
13/03/2000 00:00,2.7903,51.5807,0.1,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,50,,ug/kg,,SED63,0.1,0,D;METPT:DOVN,D,,,,,,,5.00E-08,g/g,7905768_45726_291868,144C140926,,
13/03/2000 00:00,3.05,51.7267,0.1,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,110,,ug/kg,,SED63,0.1,0,D;METPT:DOVN,D,,,,,,,1.10E-07,g/g,7905768_45727_291869,144C140925,,
16/03/2000 00:00,-1.2522,54.5915,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1600,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,1600,ug/kg,7906583_62520_313194,144C276384,,
16/03/2000 00:00,-1.2522,54.5915,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1640,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,1640,ug/kg,7906583_62520_313193,144C276385,,
16/03/2000 00:00,-1.2522,54.5915,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1600,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,1600,ug/kg,7906583_62520_313192,144C276386,,
16/03/2000 00:00,-1.2522,54.5915,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,2100,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,2100,ug/kg,7906583_62520_313191,144C276387,,
16/03/2000 00:00,-1.2522,54.5915,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1610,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,1610,ug/kg,7906583_62520_313190,144C276388,,
16/03/2000 00:00,-1.1792,54.5945,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,3150,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,3150,ug/kg,7906583_62522_313199,144C276363,,
16/03/2000 00:00,-1.1792,54.5945,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1740,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,1740,ug/kg,7906583_62522_313198,144C276364,,
16/03/2000 00:00,-1.1792,54.5945,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,3340,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,3340,ug/kg,7906583_62522_313196,144C276365,,
16/03/2000 00:00,-1.1792,54.5945,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,2460,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,2460,ug/kg,7906583_62522_313197,144C276366,,
16/03/2000 00:00,-1.1792,54.5945,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,3080,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,3080,ug/kg,7906583_62522_313195,144C276367,,
16/03/2000 00:00,-1.163,54.6295,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,400,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,400,ug/kg,7906583_62521_313203,144C276368,,
16/03/2000 00:00,-1.163,54.6295,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,360,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,360,ug/kg,7906583_62521_313204,144C276369,,
16/03/2000 00:00,-1.163,54.6295,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,310,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,310,ug/kg,7906583_62521_313202,144C276370,,
16/03/2000 00:00,-1.163,54.6295,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,300,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,300,ug/kg,7906583_62521_313201,144C276371,,
16/03/2000 00:00,-1.163,54.6295,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,290,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,290,ug/kg,7906583_62521_313200,144C276372,,
16/03/2000 00:00,-1.2763,54.8157,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,230,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,230,ug/kg,7906583_62528_313205,144C276379,,
16/03/2000 00:00,-1.2763,54.8157,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,260,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,260,ug/kg,7906583_62528_313207,144C276380,,
16/03/2000 00:00,-1.2763,54.8157,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,230,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,230,ug/kg,7906583_62528_313206,144C276381,,
16/03/2000 00:00,-1.2763,54.8157,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,240,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,240,ug/kg,7906583_62528_313208,144C276382,,
16/03/2000 00:00,-1.2763,54.8157,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,160,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,160,ug/kg,7906583_62528_313209,144C276383,,
17/03/2000 00:00,-1.404,54.9133,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1860,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,1860,ug/kg,7906583_62525_313213,144C276373,,
17/03/2000 00:00,-1.404,54.9133,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,2130,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,2130,ug/kg,7906583_62525_313214,144C276374,,
17/03/2000 00:00,-1.404,54.9133,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1870,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,1870,ug/kg,7906583_62525_313212,144C276376,,
17/03/2000 00:00,-1.404,54.9133,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1900,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,1900,ug/kg,7906583_62525_313210,144C276377,,
17/03/2000 00:00,-1.404,54.9133,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1900,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,1900,ug/kg,7906583_62525_313211,144C276378,,
17/03/2000 00:00,-1.3642,54.925,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,520,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,520,ug/kg,7906583_62526_313215,144C276375,,
17/03/2000 00:00,-1.3642,54.925,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,540,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,540,ug/kg,7906583_62526_313219,144C272045,,
17/03/2000 00:00,-1.3642,54.925,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,470,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,470,ug/kg,7906583_62526_313218,144C272046,,
17/03/2000 00:00,-1.3642,54.925,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,610,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,610,ug/kg,7906583_62526_313216,144C272047,,
17/03/2000 00:00,-1.3642,54.925,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,390,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,390,ug/kg,7906583_62526_313217,144C272048,,
17/03/2000 00:00,-1.5248,54.9983,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,3330,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,3330,ug/kg,7906583_62523_313224,144C272040,,
17/03/2000 00:00,-1.5248,54.9983,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,2400,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,2400,ug/kg,7906583_62523_313223,144C272041,,
17/03/2000 00:00,-1.5248,54.9983,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,2850,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,2850,ug/kg,7906583_62523_313221,144C272042,,
17/03/2000 00:00,-1.5248,54.9983,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,2250,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,2250,ug/kg,7906583_62523_313222,144C272043,,
17/03/2000 00:00,-1.5248,54.9983,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,2970,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,2970,ug/kg,7906583_62523_313220,144C272044,,
17/03/2000 00:00,-1.4409,54.9985,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,590,,ug/kg,,SED63,0.05,0,;METPT:,D,,,,,,,590,ug/kg,7906583_62524_313227,144C276358,,
