datelastmodified,catalognumber,scientificname,yearcollected,monthcollected,daycollected,longitude,latitude,coordinateprecision,minimumdepth,maximumdepth,sex,observedindividualcount,aphiaid,occurrenceid,datasetid,dataprovider_id,aphiaidaccepted,scientificname_accepted,taxonlsid
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_30035,Schistomysis kervillei,2009,8,19,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=120203,ILVO_zoopl_BPNS_30035,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,120203,Schistomysis kervillei,urn:lsid:marinespecies.org:taxname:120203
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_30038,Ophiothrix,2009,8,19,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=123626,ILVO_zoopl_BPNS_30038,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,123626,Ophiothrix,urn:lsid:marinespecies.org:taxname:123626
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_30037,Ophiothrix,2009,8,19,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=123626,ILVO_zoopl_BPNS_30037,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,123626,Ophiothrix,urn:lsid:marinespecies.org:taxname:123626
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29909,Ophiothrix,2009,6,19,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=123626,ILVO_zoopl_BPNS_29909,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,123626,Ophiothrix,urn:lsid:marinespecies.org:taxname:123626
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_32161,Ophiothrix,2010,10,18,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=123626,ILVO_zoopl_BPNS_32161,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,123626,Ophiothrix,urn:lsid:marinespecies.org:taxname:123626
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_32260,Ophiothrix,2010,11,10,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=123626,ILVO_zoopl_BPNS_32260,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,123626,Ophiothrix,urn:lsid:marinespecies.org:taxname:123626
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31831,Ophiothrix,2010,8,11,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=123626,ILVO_zoopl_BPNS_31831,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,123626,Ophiothrix,urn:lsid:marinespecies.org:taxname:123626
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31830,Ophiothrix,2010,8,11,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=123626,ILVO_zoopl_BPNS_31830,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,123626,Ophiothrix,urn:lsid:marinespecies.org:taxname:123626
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31246,Asterias rubens,2010,4,15,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=123776,ILVO_zoopl_BPNS_31246,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,123776,Asterias rubens,urn:lsid:marinespecies.org:taxname:123776
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29915,Psammechinus miliaris,2009,6,19,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=124319,ILVO_zoopl_BPNS_29915,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,124319,Psammechinus miliaris,urn:lsid:marinespecies.org:taxname:124319
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29187,Clupeidae,2009,7,8,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=125464,ILVO_zoopl_BPNS_29187,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,125464,Clupeidae,urn:lsid:marinespecies.org:taxname:125464
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29883,Clupeidae,2009,6,19,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=125464,ILVO_zoopl_BPNS_29883,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,125464,Clupeidae,urn:lsid:marinespecies.org:taxname:125464
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29179,Gobiidae,2009,7,8,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=125537,ILVO_zoopl_BPNS_29179,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,125537,Gobiidae,urn:lsid:marinespecies.org:taxname:125537
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31815,Gobiidae,2010,8,11,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=125537,ILVO_zoopl_BPNS_31815,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,125537,Gobiidae,urn:lsid:marinespecies.org:taxname:125537
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29192,Triglidae,2009,7,8,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=125598,ILVO_zoopl_BPNS_29192,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,125598,Triglidae,urn:lsid:marinespecies.org:taxname:125598
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29193,Callionymus,2009,7,8,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=125930,ILVO_zoopl_BPNS_29193,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,125930,Callionymus,urn:lsid:marinespecies.org:taxname:125930
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29893,Callionymus,2009,6,19,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=125930,ILVO_zoopl_BPNS_29893,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,125930,Callionymus,urn:lsid:marinespecies.org:taxname:125930
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31824,Callionymus,2010,8,11,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=125930,ILVO_zoopl_BPNS_31824,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,125930,Callionymus,urn:lsid:marinespecies.org:taxname:125930
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29892,Sardina pilchardus,2009,6,19,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=126421,ILVO_zoopl_BPNS_29892,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,126421,Sardina pilchardus,urn:lsid:marinespecies.org:taxname:126421
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29186,Sprattus sprattus,2009,7,8,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=126425,ILVO_zoopl_BPNS_29186,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,126425,Sprattus sprattus,urn:lsid:marinespecies.org:taxname:126425
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29188,Trachurus trachurus,2009,7,8,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=126822,ILVO_zoopl_BPNS_29188,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,126822,Trachurus trachurus,urn:lsid:marinespecies.org:taxname:126822
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29189,Solea solea,2009,7,8,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=127160,ILVO_zoopl_BPNS_29189,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,127160,Solea solea,urn:lsid:marinespecies.org:taxname:127160
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31843,Clausidiidae,2010,8,11,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=196787,ILVO_zoopl_BPNS_31843,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,128567,Clausidiidae,urn:lsid:marinespecies.org:taxname:196787
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_32263,Clausidiidae,2010,11,10,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=196787,ILVO_zoopl_BPNS_32263,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,128567,Clausidiidae,urn:lsid:marinespecies.org:taxname:196787
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_32383,Clausidiidae,2010,12,6,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=196787,ILVO_zoopl_BPNS_32383,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,128567,Clausidiidae,urn:lsid:marinespecies.org:taxname:196787
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_32165,Clausidiidae,2010,10,18,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=196787,ILVO_zoopl_BPNS_32165,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,128567,Clausidiidae,urn:lsid:marinespecies.org:taxname:196787
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29194,Clausidiidae,2009,7,8,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=196787,ILVO_zoopl_BPNS_29194,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,128567,Clausidiidae,urn:lsid:marinespecies.org:taxname:196787
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_30047,Ditrichocorycaeus anglicus,2009,8,19,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149847,ILVO_zoopl_BPNS_30047,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,128805,Ditrichocorycaeus anglicus,urn:lsid:marinespecies.org:taxname:149847
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_32158,Ditrichocorycaeus anglicus,2010,10,18,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149847,ILVO_zoopl_BPNS_32158,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,128805,Ditrichocorycaeus anglicus,urn:lsid:marinespecies.org:taxname:149847
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31231,Cyanea lamarckii,2010,4,15,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=135302,ILVO_zoopl_BPNS_31231,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,135302,Cyanea lamarckii,urn:lsid:marinespecies.org:taxname:135302
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31838,Bryozoa,2010,8,11,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=146142,ILVO_zoopl_BPNS_31838,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,146142,Bryozoa,urn:lsid:marinespecies.org:taxname:146142
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_32261,Bryozoa,2010,11,10,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=146142,ILVO_zoopl_BPNS_32261,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,146142,Bryozoa,urn:lsid:marinespecies.org:taxname:146142
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31850,Acartia (Acartiura) clausi,2010,8,11,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149755,ILVO_zoopl_BPNS_31850,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,149755,Acartia (Acartiura) clausi,urn:lsid:marinespecies.org:taxname:149755
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31846,Acartia (Acartiura) clausi,2010,8,11,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149755,ILVO_zoopl_BPNS_31846,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,149755,Acartia (Acartiura) clausi,urn:lsid:marinespecies.org:taxname:149755
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_32170,Acartia (Acartiura) clausi,2010,10,18,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149755,ILVO_zoopl_BPNS_32170,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,149755,Acartia (Acartiura) clausi,urn:lsid:marinespecies.org:taxname:149755
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_32154,Acartia (Acartiura) clausi,2010,10,18,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149755,ILVO_zoopl_BPNS_32154,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,149755,Acartia (Acartiura) clausi,urn:lsid:marinespecies.org:taxname:149755
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_32153,Acartia (Acartiura) clausi,2010,10,18,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149755,ILVO_zoopl_BPNS_32153,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,149755,Acartia (Acartiura) clausi,urn:lsid:marinespecies.org:taxname:149755
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_32267,Acartia (Acartiura) clausi,2010,11,10,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149755,ILVO_zoopl_BPNS_32267,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,149755,Acartia (Acartiura) clausi,urn:lsid:marinespecies.org:taxname:149755
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_32251,Acartia (Acartiura) clausi,2010,11,10,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149755,ILVO_zoopl_BPNS_32251,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,149755,Acartia (Acartiura) clausi,urn:lsid:marinespecies.org:taxname:149755
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_32250,Acartia (Acartiura) clausi,2010,11,10,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149755,ILVO_zoopl_BPNS_32250,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,149755,Acartia (Acartiura) clausi,urn:lsid:marinespecies.org:taxname:149755
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_32377,Acartia (Acartiura) clausi,2010,12,6,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149755,ILVO_zoopl_BPNS_32377,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,149755,Acartia (Acartiura) clausi,urn:lsid:marinespecies.org:taxname:149755
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_32376,Acartia (Acartiura) clausi,2010,12,6,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149755,ILVO_zoopl_BPNS_32376,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,149755,Acartia (Acartiura) clausi,urn:lsid:marinespecies.org:taxname:149755
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_32390,Acartia (Acartiura) clausi,2010,12,6,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149755,ILVO_zoopl_BPNS_32390,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,149755,Acartia (Acartiura) clausi,urn:lsid:marinespecies.org:taxname:149755
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29215,Acartia (Acartiura) clausi,2009,7,8,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149755,ILVO_zoopl_BPNS_29215,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,149755,Acartia (Acartiura) clausi,urn:lsid:marinespecies.org:taxname:149755
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29195,Acartia (Acartiura) clausi,2009,7,8,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149755,ILVO_zoopl_BPNS_29195,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,149755,Acartia (Acartiura) clausi,urn:lsid:marinespecies.org:taxname:149755
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29196,Acartia (Acartiura) clausi,2009,7,8,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149755,ILVO_zoopl_BPNS_29196,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,149755,Acartia (Acartiura) clausi,urn:lsid:marinespecies.org:taxname:149755
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29916,Acartia (Acartiura) clausi,2009,6,19,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149755,ILVO_zoopl_BPNS_29916,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,149755,Acartia (Acartiura) clausi,urn:lsid:marinespecies.org:taxname:149755
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29901,Acartia (Acartiura) clausi,2009,6,19,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149755,ILVO_zoopl_BPNS_29901,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,149755,Acartia (Acartiura) clausi,urn:lsid:marinespecies.org:taxname:149755
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29900,Acartia (Acartiura) clausi,2009,6,19,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149755,ILVO_zoopl_BPNS_29900,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,149755,Acartia (Acartiura) clausi,urn:lsid:marinespecies.org:taxname:149755
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31254,Acartia (Acartiura) clausi,2010,4,15,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149755,ILVO_zoopl_BPNS_31254,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,149755,Acartia (Acartiura) clausi,urn:lsid:marinespecies.org:taxname:149755
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31242,Acartia (Acartiura) clausi,2010,4,15,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149755,ILVO_zoopl_BPNS_31242,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,149755,Acartia (Acartiura) clausi,urn:lsid:marinespecies.org:taxname:149755
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31241,Acartia (Acartiura) clausi,2010,4,15,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149755,ILVO_zoopl_BPNS_31241,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,149755,Acartia (Acartiura) clausi,urn:lsid:marinespecies.org:taxname:149755
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_30059,Acartia (Acartiura) clausi,2009,8,19,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149755,ILVO_zoopl_BPNS_30059,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,149755,Acartia (Acartiura) clausi,urn:lsid:marinespecies.org:taxname:149755
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_30058,Acartia (Acartiura) clausi,2009,8,19,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149755,ILVO_zoopl_BPNS_30058,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,149755,Acartia (Acartiura) clausi,urn:lsid:marinespecies.org:taxname:149755
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_30066,Acartia (Acartiura) clausi,2009,8,19,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149755,ILVO_zoopl_BPNS_30066,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,149755,Acartia (Acartiura) clausi,urn:lsid:marinespecies.org:taxname:149755
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29208,Acarina,2009,7,8,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=292684,ILVO_zoopl_BPNS_29208,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,292684,Acari,urn:lsid:marinespecies.org:taxname:292684
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29886,Nototropis swammerdamei,2009,6,19,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=102131,ILVO_zoopl_BPNS_29886,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,488966,Nototropis swammerdamei,urn:lsid:marinespecies.org:taxname:102131
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29182,Nototropis swammerdamei,2009,7,8,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=102131,ILVO_zoopl_BPNS_29182,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,488966,Nototropis swammerdamei,urn:lsid:marinespecies.org:taxname:102131
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_30018,Nototropis swammerdamei,2009,8,19,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=102131,ILVO_zoopl_BPNS_30018,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,488966,Nototropis swammerdamei,urn:lsid:marinespecies.org:taxname:102131
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_32144_32157,Nototropis swammerdamei,2010,10,18,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=102131,ILVO_zoopl_BPNS_32144_32157,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,488966,Nototropis swammerdamei,urn:lsid:marinespecies.org:taxname:102131
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_32366,Nototropis swammerdamei,2010,12,6,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=102131,ILVO_zoopl_BPNS_32366,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,488966,Nototropis swammerdamei,urn:lsid:marinespecies.org:taxname:102131
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_32246,Nototropis swammerdamei,2010,11,10,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=102131,ILVO_zoopl_BPNS_32246,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,488966,Nototropis swammerdamei,urn:lsid:marinespecies.org:taxname:102131
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31796,Nototropis swammerdamei,2010,8,11,3,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=102131,ILVO_zoopl_BPNS_31796,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,488966,Nototropis swammerdamei,urn:lsid:marinespecies.org:taxname:102131
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26273,Bivalvia,2009,9,8,3.02,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=105,ILVO_zoopl_BPNS_26273,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,105,Bivalvia,urn:lsid:marinespecies.org:taxname:105
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26285,Gastropoda,2009,9,8,3.02,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=101,ILVO_zoopl_BPNS_26285,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,101,Gastropoda,urn:lsid:marinespecies.org:taxname:101
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26256,Pectinidae,2009,9,8,3.02,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=213,ILVO_zoopl_BPNS_26256,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,213,Pectinidae,urn:lsid:marinespecies.org:taxname:213
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26272,Polychaeta,2009,9,8,3.02,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=883,ILVO_zoopl_BPNS_26272,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,883,Polychaeta,urn:lsid:marinespecies.org:taxname:883
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26271,Copepoda,2009,9,8,3.02,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1080,ILVO_zoopl_BPNS_26271,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,1080,Copepoda,urn:lsid:marinespecies.org:taxname:1080
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26289,Paracalanus/pseudocalanus,2009,9,8,3.02,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1100,ILVO_zoopl_BPNS_26289,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,1100,Calanoida,urn:lsid:marinespecies.org:taxname:1100
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26250,Decapoda,2009,9,8,3.02,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1130,ILVO_zoopl_BPNS_26250,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,1130,Decapoda,urn:lsid:marinespecies.org:taxname:1130
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26276,Isopoda,2009,9,8,3.02,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1131,ILVO_zoopl_BPNS_26276,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,1131,Isopoda,urn:lsid:marinespecies.org:taxname:1131
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26255,Pleuronectiformes,2009,9,8,3.02,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=10331,ILVO_zoopl_BPNS_26255,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,10331,Pleuronectiformes,urn:lsid:marinespecies.org:taxname:10331
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26263,Pisces,2009,9,8,3.02,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=11676,ILVO_zoopl_BPNS_26263,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,11676,Pisces,urn:lsid:marinespecies.org:taxname:11676
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26253,Pariambus typicus,2009,9,8,3.02,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=101857,ILVO_zoopl_BPNS_26253,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,101857,Pariambus typicus,urn:lsid:marinespecies.org:taxname:101857
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26257,Megaluropus agilis,2009,9,8,3.02,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=102783,ILVO_zoopl_BPNS_26257,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,102783,Megaluropus agilis,urn:lsid:marinespecies.org:taxname:102783
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26275,Oikopleura (Vexillaria) dioica,2009,9,8,3.02,51.57,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=103407,ILVO_zoopl_BPNS_26275,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,103407,Oikopleura (Vexillaria) dioica,urn:lsid:marinespecies.org:taxname:103407
